"name","page","address","bytes","disabled","scale_minimum","scale_maximum","display_minimum","display_maximum","display_interval","units","short_desc","long_desc"
"1D_EGASA_PERIODRANGE2","0x00","0x7012","2","DISABLED","0.000000","6.553500","0.000000","6.553500","1.000000","ms"," EGas A Period Range 2 (3.2 to 6.5 ms)"," Correpsonds to frequencies from 310 Hz down to 154Hz. ONLY VALID IF RANGE 3 IS SELECTED"
"1D_EGASA_PERIODRANGE3","0x00","0x7012","2","DISABLED","0.000000","209.639999","0.000000","209.639999","1.000000","ms"," EGas A Period Range 3 (6.5 to 200 ms)"," Correpsonds to frequencies from 154 Hz down to 5Hz. ONLY VALID IF RANGE 2 IS SELECTED"
"1D_EGASA_PERIODRANGE4","0x00","0x7012","2","DISABLED","0.000000","419.279999","0.000000","419.279999","1.000000","ms"," EGas A Period Range 4 (200 to 400 ms)"," Correpsonds to frequencies from 5 Hz down to 2.4Hz. ONLY VALID IF RANGE 4 IS SELECTED"
"1D_SETIGNBANDATIDLE","0x00","0x7340","2","DISABLED","0.000000","15.000000","0.000000","15.000000","5.000000",""," Set Ign Band for Idle"," Set the size of the ign band at idle. This number is added AND subtracted from the idleal ign advance to give a max and a min"
"1D_SETMAXIGNATIDLE","0x00","0x70d4","2","DISABLED","80.000000","-40.000000","80.000000","-40.000000","-10.000000",""," Set Max Ign At Idle"," The maximum number of degrees that the idle control will work to"
"1D_SETMINIGNATIDLE","0x00","0x70d6","2","DISABLED","80.000000","-40.000000","80.000000","-40.000000","-10.000000",""," Set Min Ign At Idle"," The minimum number of degrees that the idle control will work to"
"1D_IDLE_TPS_THRESHOLD","0x00","0x725a","1","","0.000000","16.000000","0.000000","16.000000","1.000000","Site"," Only do idle control below throttle site"," Sets the throttle site below which idle speed control will be enabled."
"1D_IDLE_ENGSPEED_THRESHOLD","0x00","0x70ca","2","","0.000000","65535.000000","0.000000","2000.000000","250.000000","rpm"," Max RPM above target to enter Idle Speed Control"," Max RPM above target to enter Idle Speed Control. <Target Idle Speed> + <This Value> is the RPM below which Idle Speed Control may become active. Once active; if the RPM exceeds this value+100 then the Idle Control will become inactive. A small value will allow the engine to go straight to the target idle speed; whilst a larger value will cause the engine to hang up and slow under idle control to the target speed."
"1D_IDLE_ROADSPEED_THRESHOLD","0x00","0x70cc","2","","0.000000","326.000000","0.000000","326.000000","10.000000","mph"," Only do idle control below road speed"," Sets the road speed below which idle speed control will be enabled. Used to prevent idle control on long overruns where the revs may drop below the threshold (eg going down hill)"
"1D_SET_IDLEWARMUPTIMER","0x00","0x70ce","1","DISABLED","0.000000","26.870001","0.000000","30.000000","1.000000","s"," Set Idle Timer Delay"," Set the number of seconds after engine start that idle speed control will be inhibited for."
"1D_IDLE_BUFFERZONE","0x00","0x70cf","1","DISABLED","0.000000","255.000000","0.000000","255.000000","1.000000","rpm"," Idle Speed Buffer Zone"," If the difference between engine speed and target speed is less than the amount specified here then the idle control is assumed to have reached its target."
"1D_IDLEIGNCLAMPMAX","0x00","0x71e4","2","","80.000000","-40.000000","80.000000","-40.000000","-10.000000",""," Max Ign Clamp during idle"," Sets the maxmimum ignition advance allowed during idle speed control."
"1D_IDLEIGNCLAMPMIN","0x00","0x71e6","2","","80.000000","-40.000000","80.000000","-40.000000","-10.000000",""," Min Ign Clamp during idle"," Sets the minimum ignition advance allowed during idle speed control."
"1D_IDLEIGNITIONPGAIN","0x01","0x6658","2","","0.000000","0.235200","0.000000","0.235200","0.020000",""," Idle Ignition P Gain"," Idle Ignition P Gain. Suggested value of 0.06"
"1D_IDLEIGNITIONIGAIN","0x01","0x665a","2","","0.000000","0.122000","0.000000","0.122000","0.001000",""," Idle Ignition I Gain"," Idle Ignition I Gain. Suggested value of 0.010."
"1D_IDLEVALVEOPENLOOP","0x01","0xd6f2","2","DISABLED","0.000000","100.000000","0.000000","100.000000","10.000000",""," Idle Valve Off Idle Duty Cycle"," Idle Valve Off Idle Duty Cycle. This is the duty cycle sent to the idle valve when not in idle control. It should be set small enough that the engine always returns to idle control yet large enough that the engine does not slow too quickly off throttle and stall."
"1D_IDLEVALVECRANKING","0x01","0xd8d6","2","","0.000000","100.000000","0.000000","100.000000","10.000000",""," Idle Valve Cranking Duty Cycle"," Idle Valve Cranking Duty Cycle. This is the duty cycle sent to the idle valve when in cranking. This is to allow a different amount of air compared to the off idle setting to aid easier starting."
"1D_TARGETIGNITIONATIDLE","0x01","0xd6f0","2","","80.000000","-40.000000","-40.000000","80.000000","10.000000",""," Target Ignition At Idle"," Target Ignition At Idle. If the Air Control is enabled and the Engine Speed is within 25rpm of the Idle Target; the ECU will attempt to achieve this ignition by manipulating the Air; using the output defined in <Idle Air Closed Loop Output>. The ECU will aim to be within 2 degrees of the target ignition value."
"1D_IDLEINCREASEWITHAIRCON","0x00","0x71fd","1","","0.000000","510.000000","0.000000","510.000000","50.000000","RPM"," Target Idle Increase With Air Con"," Target Idle Increase With Air Con"
"1D_EGASTARGETALOWERLIMIT","0x00","0x724c","2","DISABLED","126.000000","71.000000","126.000000","71.000000","-1.000000","mm"," Horizontal Hydraulic Valve Upper Limit"," The maximum voltage that the horizontal valve can be requested to go to."
"1D_EGASTARGETAUPPERLIMIT","0x00","0x724a","2","DISABLED","126.000000","71.000000","126.000000","71.000000","-1.000000","mm"," Horizontal Hydraulic Valve Lower Limit"," The minimum voltage that the horizontal valve can be requested to go to."
"1D_EGASTARGETBUPPERLIMIT","0x00","0x724e","2","DISABLED","39.000000","-24.000000","39.000000","-24.000000","-1.000000","mm"," Vertical Hydraulic Valve Upper Limit"," The maximum voltage that the vertical valve can be requested to go to."
"1D_EGASTARGETBLOWERLIMIT","0x00","0x7250","2","DISABLED","39.000000","-24.000000","39.000000","-24.000000","-1.000000","mm"," Vertical Hydraulic Valve Lower Limit"," The minimum voltage that the vertical valve can be requested to go to."
"1D_VALVEA_PERIODRANGE1","0x00","0x7012","2","DISABLED","0.000000","3.276800","0.000000","3.276800","1.000000","ms"," Valve Period Range 1 (0 up to 3.2 ms)"," Correpsonds to frequencies from infinite Hz down to 310 Hz. ONLY VALID IF RANGE 1 IS SELECTED"
"1D_VALVEA_PERIODRANGE2","0x00","0x7012","2","DISABLED","0.000000","6.553500","0.000000","6.553500","1.000000","ms"," Valve Period Range 2 (3.2 to 6.5 ms)"," Correpsonds to frequencies from 310 Hz down to 154Hz. ONLY VALID IF RANGE 3 IS SELECTED"
"1D_VALVEA_PERIODRANGE3","0x00","0x7012","2","DISABLED","0.000000","209.639999","0.000000","209.639999","1.000000","ms"," Valve Period Range 3 (6.5 to 200 ms)"," Correpsonds to frequencies from 154 Hz down to 5Hz. ONLY VALID IF RANGE 2 IS SELECTED"
"1D_VALVEA_PERIODRANGE4","0x00","0x7012","2","DISABLED","0.000000","419.279999","0.000000","419.279999","1.000000","ms"," Valve Period Range 4 (200 to 400 ms)"," Correpsonds to frequencies from 5 Hz down to 2.4Hz. ONLY VALID IF RANGE 4 IS SELECTED"
"1D_VALVEA_DEADBAND","0x00","0x7354","1","DISABLED","0.000000","55.000000","0.000000","55.000000","1.000000","mm"," Horizontal Deadband"," Horizontal Deadband"
"1D_VALVEB_DEADBAND","0x00","0x7355","1","DISABLED","0.000000","63.000000","0.000000","63.000000","1.000000","mm"," Vertical Deadband"," Vertical Deadband"
"1D_FAULTS0FITTED","0x00","0x7380","2","DISABLED","0.000000","65535.000000","0.000000","65535.000000","1024.000000","-"," Show which faults are detected 0"," Temp map"
"1D_FAULTS1FITTED","0x00","0x7382","2","DISABLED","0.000000","65535.000000","0.000000","65535.000000","1024.000000","-"," Show which faults are detected 1"," Temp map"
"1D_INJECTORSFITTED","0x00","0x7384","1","DISABLED","0.000000","255.000000","0.000000","255.000000","25.000000","-"," Show which injectors are fitted"," Temp map"
"1D_INJECTORSCOND1","0x00","0x7385","1","DISABLED","0.000000","255.000000","0.000000","255.000000","25.000000","-"," Show which injectors are cond1"," Temp map"
"1D_FAULTCONDITION1VALUE","0x00","0x7388","2","DISABLED","0.000000","65535.000000","0.000000","65535.000000","1024.000000","-"," Condition 1 Value"," Temp Map"
"1D_HARDFROMSOFTLAUNCH1","0x00","0x1c84","1","","0.000000","1023.000000","0.000000","1000.000000","1000.000000","RPM"," Hard above Soft - Sector 1"," Sets how high the hard limiter is above the soft limit for Launch Sector 1. The higher this limiter is set the smoother launch will be. Recommended max value of 1023 RPM only reduce if RPM control is insufficient during launch"
"1D_HARDFROMSOFTLAUNCH2","0x00","0x1c85","1","","0.000000","1023.000000","0.000000","1000.000000","1000.000000","RPM"," Hard above Soft - Sector 2"," Sets how high the hard limiter is above the soft limit for Launch Sector 2. The higher this limiter is set the smoother launch will be. Recommended max value of 1023 RPM only reduce if RPM control is insufficient during launch"
"1D_HARDFROMSOFTLAUNCH3","0x00","0x1c86","1","","0.000000","1023.000000","0.000000","1000.000000","1000.000000","RPM"," Hard above Soft - Sector 3"," Sets how high the hard limiter is above the soft limit for Launch Sector 3. The higher this limiter is set the smoother launch will be. Recommended max value of 1023 RPM only reduce if RPM control is insufficient during launch"
"1D_HARDFROMSOFTLAUNCH4","0x00","0x1c87","1","","0.000000","1023.000000","0.000000","1000.000000","1000.000000","RPM"," Hard above Soft - Sector 4"," Sets how high the hard limiter is above the soft limit for Launch Sector 4. The higher this limiter is set the smoother launch will be. Recommended max value of 1023 RPM only reduce if RPM control is insufficient during launch"
"1D_HARDFROMSOFTLAUNCH5","0x00","0x1c88","1","","0.000000","1023.000000","0.000000","1000.000000","1000.000000","RPM"," Hard above Soft - Sector 5"," Sets how high the hard limiter is above the soft limit for Launch Sector 5. The higher this limiter is set the smoother launch will be. Recommended max value of 1023 RPM only reduce if RPM control is insufficient during launch"
"1D_HARDFROMSOFTLAUNCH6","0x00","0x1c89","1","","0.000000","1023.000000","0.000000","1000.000000","1000.000000","RPM"," Hard above Soft - Sector 6"," Sets how high the hard limiter is above the soft limit for Launch Sector 6. The higher this limiter is set the smoother launch will be. Recommended max value of 1023 RPM only reduce if RPM control is insufficient during launch"
"1D_HARDFROMSOFTLAUNCH7","0x00","0x1c8a","1","","0.000000","1023.000000","0.000000","1000.000000","1000.000000","RPM"," Hard above Soft - Sector 7"," Sets how high the hard limiter is above the soft limit for Launch Sector 7. The higher this limiter is set the smoother launch will be. Recommended max value of 1023 RPM only reduce if RPM control is insufficient during launch"
"1D_HARDFROMSOFTLAUNCH8","0x00","0x1c8b","1","DISABLED","0.000000","1023.000000","0.000000","1000.000000","1000.000000","RPM"," Hard above Soft - Sector 8"," Sets how high the hard limiter is above the soft limit for Launch Sector 8. The higher this limiter is set the smoother launch will be. Recommended max value of 1023 RPM only reduce if RPM control is insufficient during launch"
"1D_TPSTHRESHOLDFORLAUNCHARM","0x01","0x66df","1","","0.000000","16.000000","0.000000","16.000000","1.000000","Site"," TPS Threshold to Arm Launch"," TPS Threshold to Arm Launch. The TPS Site must be less than this value to allow the system to arm the Launch Control. Recommend value Site 3.0"
"1D_WHEELSPEEDTHRESHOLDFORLAUNCHARM","0x01","0x670e","2","","0.000000","326.000000","0.000000","326.000000","10.000000","mph"," Wheelspeed Threshold to Arm Launch"," Wheel speed Threshold to Arm Launch. The Wheel speed must be less than this value to allow the system to arm the Launch Control. Recommended value 5 mph"
